,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
2184,199.0,쇠소깍,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,209.83281
2384,217.0,신창풍차해안도로,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,209.35876
2322,212.0,스누피가든,6,67,2022-09-08,23.5,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,209.18741
4192,382.0,주상절리대,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,208.92313
4392,400.0,천지연폭포,5,58,2022-09-10,25.416666666666668,27,24,30,4,2022-09-10 00:00:00,September,5,fall,,,208.89896
4397,400.0,천지연폭포,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,208.77312
4201,382.0,주상절리대,5,65,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,208.73445
3103,283.0,월정리해변,6,67,2022-09-08,23.5,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,208.35402
2941,268.0,용두암,11,125,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,207.3088
1629,149.0,새별오름,7,78,2022-09-08,23.541666666666668,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,206.90927
2385,217.0,신창풍차해안도로,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,206.74802
2325,212.0,스누피가든,6,70,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,206.72365
491,45.0,금오름,10,117,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,206.5217
546,50.0,김녕해수욕장,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,206.50186
1973,180.0,성산포종합여객터미널,2,26,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,206.33119
4200,382.0,주상절리대,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,205.15085
4393,400.0,천지연폭포,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,205.0878
2330,212.0,스누피가든,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,205.02197
2326,212.0,스누피가든,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,204.97281
4198,382.0,주상절리대,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,204.93102
2331,212.0,스누피가든,6,76,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,204.43153
4394,400.0,천지연폭포,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,204.40474
488,45.0,금오름,10,114,2022-09-11,25.5,28,23,40,4,2022-09-11 00:00:00,September,6,fall,,,203.53493
547,50.0,김녕해수욕장,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,203.08978
457,42.0,금능해수욕장,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,202.54765
1979,180.0,성산포종합여객터미널,2,32,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,202.48529
1975,180.0,성산포종합여객터미널,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,202.37146
4214,384.0,중문색달해변,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,200.75037
1630,149.0,새별오름,7,79,2022-09-09,23.5,26,21,20,4,2022-09-09 00:00:00,September,4,fall,,,200.65027
3112,283.0,월정리해변,6,76,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,199.93597
460,42.0,금능해수욕장,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,199.2733
2321,212.0,스누피가든,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,198.36989
4215,384.0,중문색달해변,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,196.96213
4395,400.0,천지연폭포,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,195.69827
1969,180.0,성산포종합여객터미널,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,195.63379
4398,400.0,천지연폭포,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,194.36526
4216,384.0,중문색달해변,5,58,2022-09-10,25.416666666666668,27,24,30,4,2022-09-10 00:00:00,September,5,fall,,,192.09512
539,50.0,김녕해수욕장,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,190.99834
3107,283.0,월정리해변,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,190.17082
4199,382.0,주상절리대,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,187.92285
4217,384.0,중문색달해변,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,187.35786
492,45.0,금오름,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,186.67336
3111,283.0,월정리해변,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,186.14159
494,45.0,금오름,10,120,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,185.90558
2324,212.0,스누피가든,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,184.82176
2947,268.0,용두암,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,183.17421
489,45.0,금오름,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,182.5587
3102,283.0,월정리해변,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,181.79268
2960,270.0,용머리해안,3,34,2022-09-08,24.58333333333333,28,21,20,4,2022-09-08 00:00:00,September,3,fall,,,181.0434
3345,305.0,정방폭포,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,180.80191
4218,384.0,중문색달해변,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,180.52505
2323,212.0,스누피가든,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,179.2512
3348,305.0,정방폭포,5,59,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,179.2125
3344,305.0,정방폭포,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,178.03325
1632,149.0,새별오름,7,81,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,177.90712
3347,305.0,정방폭포,5,58,2022-09-10,25.416666666666668,27,24,30,4,2022-09-10 00:00:00,September,5,fall,,,177.11696
2940,268.0,용두암,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,176.51814
2328,212.0,스누피가든,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,176.11491
35,4.0,9.81파크,7,79,2022-09-09,23.5,26,21,20,4,2022-09-09 00:00:00,September,4,fall,,,175.50798
36,4.0,9.81파크,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,175.16963
2939,268.0,용두암,11,123,2022-09-09,24.25,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,175.10735
484,45.0,금오름,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,174.32587
3110,283.0,월정리해변,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,174.25064
3349,305.0,정방폭포,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,174.08105
2942,268.0,용두암,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,173.65607
2946,268.0,용두암,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,173.5777
2961,270.0,용머리해안,3,35,2022-09-09,24.291666666666668,28,21,20,4,2022-09-09 00:00:00,September,4,fall,,,173.14632
4729,430.0,표선해수욕장,4,54,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,172.8398
2959,270.0,용머리해안,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,172.46416
4197,382.0,주상절리대,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,172.41263
2329,212.0,스누피가든,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,172.18391
4219,384.0,중문색달해변,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,172.06578
2944,268.0,용두암,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,171.45325
3346,305.0,정방폭포,5,57,2022-09-09,25.041666666666668,28,23,20,4,2022-09-09 00:00:00,September,4,fall,,,171.27779
3354,305.0,정방폭포,5,65,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,170.73709
2938,268.0,용두암,11,122,2022-09-08,24.5,27,22,20,4,2022-09-08 00:00:00,September,3,fall,,,169.45746
3109,283.0,월정리해변,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,169.2534
493,45.0,금오름,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,168.90468
4773,434.0,하귀애월해안도로,7,87,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,167.5463
1638,149.0,새별오름,7,87,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,167.27441
2945,268.0,용두암,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,167.02039
3351,305.0,정방폭포,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,166.47421
3350,305.0,정방폭포,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,165.86128
34,4.0,9.81파크,7,78,2022-09-08,23.541666666666668,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,164.03224
4766,434.0,하귀애월해안도로,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,163.65659
542,50.0,김녕해수욕장,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,163.63268
1631,149.0,새별오름,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,163.50127
2327,212.0,스누피가든,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,163.31314
4763,434.0,하귀애월해안도로,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,162.97128
4726,430.0,표선해수욕장,4,51,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,162.64996
4767,434.0,하귀애월해안도로,7,81,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,162.08505
2382,217.0,신창풍차해안도로,9,105,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,161.5249
4727,430.0,표선해수욕장,4,52,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,161.51234
490,45.0,금오름,10,116,2022-09-13,25.5,28,23,80,4,2022-09-13 00:00:00,September,1,fall,,,161.40968
3352,305.0,정방폭포,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,161.39395
1633,149.0,새별오름,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,161.07957
4765,434.0,하귀애월해안도로,7,79,2022-09-09,23.5,26,21,20,4,2022-09-09 00:00:00,September,4,fall,,,160.90155
2969,270.0,용머리해안,3,43,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,159.88103
2966,270.0,용머리해안,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,159.7504
1636,149.0,새별오름,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,159.64375
1628,149.0,새별오름,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,158.9735
2964,270.0,용머리해안,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,158.72624
3353,305.0,정방폭포,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,158.53813
2962,270.0,용머리해안,3,36,2022-09-10,24.83333333333333,28,22,30,4,2022-09-10 00:00:00,September,5,fall,,,158.15356
4723,430.0,표선해수욕장,4,48,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,156.76819
4764,434.0,하귀애월해안도로,7,78,2022-09-08,23.541666666666668,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,155.20058
2963,270.0,용머리해안,3,37,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,154.47343
2967,270.0,용머리해안,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,154.3262
1637,149.0,새별오름,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,153.6121
4768,434.0,하귀애월해안도로,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,153.03706
4772,434.0,하귀애월해안도로,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,152.9587
4770,434.0,하귀애월해안도로,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,152.73886
541,50.0,김녕해수욕장,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,151.22714
2968,270.0,용머리해안,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,150.41258
4638,422.0,판포포구,9,106,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,148.95125
2937,268.0,용두암,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,148.74913
3108,283.0,월정리해변,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,148.58597
1379,126.0,빛의벙커,2,26,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,147.49605
2741,250.0,에코랜드테마파크,8,90,2022-09-09,22.875,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,147.11057
4213,384.0,중문색달해변,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,146.43639
2740,250.0,에코랜드테마파크,8,89,2022-09-08,23.125,25,21,20,4,2022-09-08 00:00:00,September,3,fall,,,146.30052
3104,283.0,월정리해변,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,146.01479
33,4.0,9.81파크,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,145.99037
4771,434.0,하귀애월해안도로,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,145.73618
4030,367.0,제주항공우주박물관,3,37,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,144.91464
1385,126.0,빛의벙커,2,32,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,144.6075
1635,149.0,새별오름,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,143.97589
1378,126.0,빛의벙커,2,25,2022-09-10,25.0,26,24,30,4,2022-09-10 00:00:00,September,5,fall,,,143.05461
4728,430.0,표선해수욕장,4,53,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,140.48009
4720,430.0,표선해수욕장,4,45,2022-09-08,23.95833333333333,27,22,20,4,2022-09-08 00:00:00,September,3,fall,,,140.21956
2743,250.0,에코랜드테마파크,8,92,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,139.45876
4722,430.0,표선해수욕장,4,47,2022-09-10,24.666666666666668,26,24,30,4,2022-09-10 00:00:00,September,5,fall,,,139.43222
2749,250.0,에코랜드테마파크,8,98,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,138.34448
4724,430.0,표선해수욕장,4,49,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,138.34064
796,73.0,도두동무지개해안도로,11,125,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,138.2926
1055,96.0,만장굴,6,76,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,138.13841
1384,126.0,빛의벙커,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,138.00249
1380,126.0,빛의벙커,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,137.61151
1984,181.0,성산항,2,26,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,137.60231
4769,434.0,하귀애월해안도로,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,136.3069
1989,181.0,성산항,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,136.25609
1410,129.0,사계해수욕장,3,35,2022-09-09,24.291666666666668,28,21,20,4,2022-09-09 00:00:00,September,4,fall,,,135.76308
802,73.0,도두동무지개해안도로,11,131,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,135.72598
4721,430.0,표선해수욕장,4,46,2022-09-09,23.916666666666668,26,22,30,4,2022-09-09 00:00:00,September,4,fall,,,135.42635
1377,126.0,빛의벙커,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,135.2135
2943,268.0,용두암,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,134.9865
2744,250.0,에코랜드테마파크,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,134.83926
2748,250.0,에코랜드테마파크,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,134.7609
797,73.0,도두동무지개해안도로,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,134.75818
795,73.0,도두동무지개해안도로,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,134.64244
2746,250.0,에코랜드테마파크,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,134.54106
2747,250.0,에코랜드테마파크,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,133.40346
793,73.0,도두동무지개해안도로,11,122,2022-09-08,24.5,27,22,20,4,2022-09-08 00:00:00,September,3,fall,,,133.22208
1383,126.0,빛의벙커,2,30,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,132.8357
1985,181.0,성산항,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,132.30107
799,73.0,도두동무지개해안도로,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,131.92253
1376,126.0,빛의벙커,2,23,2022-09-08,24.33333333333333,26,23,20,4,2022-09-08 00:00:00,September,3,fall,,,131.67996
1382,126.0,빛의벙커,2,29,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,131.36035
1411,129.0,사계해수욕장,3,36,2022-09-10,24.83333333333333,28,22,30,4,2022-09-10 00:00:00,September,5,fall,,,131.1913
800,73.0,도두동무지개해안도로,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,130.7849
1409,129.0,사계해수욕장,3,34,2022-09-08,24.58333333333333,28,21,20,4,2022-09-08 00:00:00,September,3,fall,,,129.4672
1049,96.0,만장굴,6,70,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,129.45837
1375,126.0,빛의벙커,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,129.43044
1418,129.0,사계해수욕장,3,43,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,128.9747
1634,149.0,새별오름,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,128.48352
1981,181.0,성산항,2,23,2022-09-08,24.33333333333333,26,23,20,4,2022-09-08 00:00:00,September,3,fall,,,128.36003
3105,283.0,월정리해변,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,127.79498
1052,96.0,만장굴,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,127.720764
323,30.0,광치기해변,2,26,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,127.422554
4725,430.0,표선해수욕장,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,127.40977
1381,126.0,빛의벙커,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,126.934
1053,96.0,만장굴,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,126.58316
1321,121.0,비밀의숲,6,67,2022-09-08,23.5,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,126.555
1417,129.0,사계해수욕장,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,126.0968
320,30.0,광치기해변,2,23,2022-09-08,24.33333333333333,26,23,20,4,2022-09-08 00:00:00,September,3,fall,,,125.8737
1412,129.0,사계해수욕장,3,37,2022-09-11,25.0,27,23,40,4,2022-09-11 00:00:00,September,6,fall,,,125.860954
794,73.0,도두동무지개해안도로,11,123,2022-09-09,24.25,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,125.65846
801,73.0,도두동무지개해안도로,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,124.53225
1971,180.0,성산포종합여객터미널,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,124.446526
3537,322.0,제주민속오일시장,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,123.99095
1980,181.0,성산항,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,123.91425
329,30.0,광치기해변,2,32,2022-09-17,25.5,28,23,40,4,2022-09-17 00:00:00,September,5,fall,,,123.82777
3167,288.0,윈드1947카트테마파크,5,65,2022-09-17,26.0,29,23,40,4,2022-09-17 00:00:00,September,5,fall,,,123.617516
1415,129.0,사계해수욕장,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,123.167725
4383,399.0,천제연폭포,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,122.2817
3157,288.0,윈드1947카트테마파크,5,55,2022-09-07,25.0,26,24,0,4,2022-09-07 00:00:00,September,2,fall,,,121.23855
328,30.0,광치기해변,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,121.0687
319,30.0,광치기해변,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,120.896614
4029,367.0,제주항공우주박물관,3,36,2022-09-10,24.83333333333333,28,22,30,4,2022-09-10 00:00:00,September,5,fall,,,120.88801
630,58.0,노형수퍼마켙,11,124,2022-09-10,24.08333333333333,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,120.73832
324,30.0,광치기해변,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,120.67773
2965,270.0,용머리해안,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,120.173386
